Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	15390181:gr	Acute lymphoblastic leukemia in a patient with Greig cephalopolysyndactyly and interstitial deletion of chromosome 7 del(7)(p11.2 p14) involving the GLI3 and ZNFN1A1 genes.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	IKZF1
Pubmed	18089566:gr	RAG-heptamer interaction in the synaptic complex is a crucial biochemical checkpoint for the 12/23 recombination rule.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RAG1
Pubmed	22450804:gr	Lyn but not Fyn kinase controls IgG-mediated systemic anaphylaxis.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	FYN
Pubmed	23486467:gr	The soluble form of LR11 protein is a regulator of hypoxia-induced, urokinase-type plasminogen activator receptor (uPAR)-mediated adhesion of immature hematological cells.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	SORL1
Pubmed	18039672:gr	RhoBTB2 (DBC2) is a mitotic E2F1 target gene with a novel role in apoptosis.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RHOBTB2
Pubmed	22507556:gr	Study of CCN3 (NOV) and DDR1 in normal melanocytes and vitiligo skin.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	DDR1
Pubmed	21081127:gr	Role of protein kinase C and mitochondrial permeability transition pore in the neuroprotective effect of ceramide in ischemia-induced cell death.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PRKCZ
Pubmed	14699148	Poly(ADP-ribose) reactivates stalled DNA topoisomerase I and Induces DNA strand break resealing.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PARP1
Pubmed	8995252	The related adhesion focal tyrosine kinase is tyrosine-phosphorylated after beta1-integrin stimulation in B cells and binds to p130cas.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PTK2B
Pubmed	21029724:gr	RAG-dependent recombination at cryptic RSSs within TEL-AML1 t(12;21)(p13;q22) chromosomal translocation region.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	ETV6
Pubmed	12595903:gr	Loss of a single allele of SHIP exacerbates the immunopathology of Pten heterozygous mice.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	INPP5D
Pubmed	17075044:gr	Interaction of GATA-3/T-bet transcription factors regulates expression of sialyl Lewis X homing receptors on Th1/Th2 lymphocytes.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	GATA3
Pubmed	20139987	HVCN1 modulates BCR signal strength via regulation of BCR-dependent generation of reactive oxygen species.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	HVCN1
Pubmed	21705674:gr	Endothelin-mediated in vivo pressor responses following TRPV1 activation.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	TRPV1
Pubmed	19728080:gr	The RNA-binding protein HuR regulates GATA3 mRNA stability in human breast cancer cell lines.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	GATA3
Pubmed	19897724	Activation of the abundant nuclear factor poly(ADP-ribose) polymerase-1 by Helicobacter pylori.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PARP1
Pubmed	19933870:gr	The Runx3 transcription factor augments Th1 and down-modulates Th2 phenotypes by interacting with and attenuating GATA3.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	GATA3
Pubmed	18092149	Presence of functional cannabinoid receptors in human endocrine pancreas.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CNR1
Pubmed	12893822:gr	v-SRC specifically regulates the nucleo-cytoplasmic delocalization of the major isoform of TEL (ETV6).	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	ETV6
Pubmed	10077617	Abnormalities at 14q32.1 in T cell malignancies involve two oncogenes.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	TCL1A
Pubmed	27941885	DBC2/RhoBTB2 functions as a tumor suppressor protein via Musashi-2 ubiquitination in breast cancer.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RHOBTB2
Pubmed	16442859:gr	Runx2 regulates the expression of GNAS on SaOs-2 cells.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RUNX2
Pubmed	20602678:gr	Cannabinoid receptor 1 and 2 agonists increase lipid accumulation in hepatocytes.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CNR1
Pubmed	15496428	The gene for paroxysmal non-kinesigenic dyskinesia encodes an enzyme in a stress response pathway.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PNKD
Pubmed	23236169:gr	Stress-induced epigenetic transcriptional memory of acetylcholinesterase by HDAC4.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	HDAC4
Pubmed	20980664:gr	A network connecting Runx2, SATB2, and the miR-23a~27a~24-2 cluster regulates the osteoblast differentiation program.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RUNX2
Pubmed	25331851	Runt-related transcription factor 2 attenuates the transcriptional activity as well as DNA damage-mediated induction of pro-apoptotic TAp73 to regulate chemosensitivity.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RUNX2
Pubmed	25551271	Clinical features and prognostic significance of TCF3-PBX1 fusion gene in Chinese children with acute lymphoblastic leukemia by using a modified ALL-BFM-95 protocol.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	TCF3
Pubmed	27618649	HAUSP deubiquitinates and stabilizes N-Myc in neuroblastoma.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	USP7
Pubmed	20421306:gr	Group X secretory phospholipase A2 regulates the expression of steroidogenic acute regulatory protein (StAR) in mouse adrenal glands.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PLA2G10
Pubmed	23250398	A CC-SAM, for coiled coil-sterile ¿ motif, domain targets the scaffold KSR-1 to specific sites in the plasma membrane.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	KSR1
Pubmed	21895963:gr	PED/PEA-15 interacts with the 67 kD laminin receptor and regulates cell adhesion, migration, proliferation and apoptosis.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PEA15
Pubmed	23065281:gr	Involvement of ZEB1 and E-cadherin in the invasion of lung squamous cell carcinoma.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	ZEB1
Pubmed	24743888	The effects of the CCR6/CCL20 biological axis on the invasion and metastasis of hepatocellular carcinoma.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CCR6
Pubmed	22731716:gr	SUMOylation of claudin-2.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CLDN2
Pubmed	16461286	The Arf6 GEF GEP100/BRAG2 regulates cell adhesion by controlling endocytosis of beta1 integrins.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	IQSEC1
Pubmed	23224883:gr	NCX as a key player in the neuroprotection exerted by ischemic preconditioning and postconditioning.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	SLC8A1
Pubmed	21062041:gr	Binding of the hemopressin peptide to the cannabinoid CB1 receptor: structural insights.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CNR1
Pubmed	21489980:gr	Thrombomodulin is silenced in malignant mesothelioma by a poly(ADP-ribose) polymerase-1-mediated epigenetic mechanism.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PARP1
Pubmed	21630010:gr	Activation of liver X receptor decreases BACE1 expression and activity by reducing membrane cholesterol levels.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	NR1H3
Pubmed	20625269:gr	Amyloid-ß-related genes SORL1 and ACE are genetically associated with risk for late-onset Alzheimer disease in the Chinese population.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	SORL1
Pubmed	26336131	Inhibition of DNA-repair genes Ercc1 and Mgmt enhances temozolomide efficacy in gliomas treatment: a pre-clinical study.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	MGMT
Pubmed	19822782	Implication of sex and SORL1 variants in italian patients with Alzheimer disease.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	SORL1
Pubmed	20190512	[Activation and regulation of nociceptive transient receptor potential (TRP) channels, TRPV1 and TRPA1].	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	TRPV1
Pubmed	16464859:gr	Nitric oxide-dependent negative feedback of PARP-1 trans-activation of the inducible nitric-oxide synthase gene.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PARP1
Pubmed	2461292	Differential distribution of beta-tubulin isotypes in cerebellum.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	TUBB3
Pubmed	16186795	Oct transcription factors mediate t(14;18) lymphoma cell survival by directly regulating bcl-2 expression.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	POU2F2
Pubmed	17363732:gr	Dok-3 plays a nonredundant role in negative regulation of B-cell activation.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	INPP5D
Pubmed	12097487	Synaptic and nuclear localization of brain-enriched guanylate kinase-associated protein.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	BEGAIN
Pubmed	16407220	Activation of protein kinase C zeta by peroxynitrite regulates LKB1-dependent AMP-activated protein kinase in cultured endothelial cells.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PRKCZ
Pubmed	25945834	Overexpression of PP2A inhibitor SET oncoprotein is associated with tumor progression and poor prognosis in human non-small cell lung cancer.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	SET
Pubmed	15835820	[Effects of basic fibroblast growth factor on protein kinase B activity and c-fos expression in CNE- I nasopharyngeal carcinoma cell line].	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PTK2B
Pubmed	16476422:gr	PTH/PTHrP receptor delays chondrocyte hypertrophy via both Runx2-dependent and -independent pathways.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RUNX2
Pubmed	20970163	Repression of E-cadherin by SNAIL, ZEB1, and TWIST in invasive ductal carcinomas of the breast: a cooperative effort?	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	ZEB1
Pubmed	26206152	Functional role of miR-10b in tamoxifen resistance of ER-positive breast cancer cells through down-regulation of HDAC4.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	HDAC4
Pubmed	21997878:gr	Fibroblast growth factor regulates human neuroectoderm specification through ERK1/2-PARP-1 pathway.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PARP1
Pubmed	18445843:gr	Prospective analysis of TEL gene rearrangements in childhood acute lymphoblastic leukemia: a Children's Oncology Group study.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	ETV6
Pubmed	22035053	Adipose tissue endocannabinoid system gene expression: depot differences and effects of diet and exercise.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CNR1
Pubmed	1702139	Intersection of the complement and immune systems: a signal transduction complex of the B lymphocyte-containing complement receptor type 2 and CD19.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CD19
Pubmed	15179033	Mechanism of transcriptional repression by TEL/RUNX1 fusion protein.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	ETV6
Pubmed	12446718:gr	Association of p14ARF with the p120E4F transcriptional repressor enhances cell cycle inhibition.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	E4F1
Pubmed	24755707	Differential expression of miR200a-3p and miR21 in grade II-III and grade IV gliomas: evidence that miR200a-3p is regulated by O¿-methylguanine methyltransferase and promotes temozolomide responsiveness.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	MGMT
Pubmed	9196040	Interaction of p59fyn with interferon-activated Jak kinases.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	FYN
Pubmed	16572202:gr	t(5;12)(q23-31;p13) with ETV6-ACSL6 gene fusion in polycythemia vera.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	ETV6
Pubmed	23577667:gr	LKB1 tumor suppressor and salt-inducible kinases negatively regulate human T-cell leukemia virus type 1 transcription.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	SIK2
Pubmed	18077696:gr	Interactions between the NR2B receptor and CaMKII modulate synaptic plasticity and spatial learning.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CAMK2A
Pubmed	12098780	KIAA0202, a human septin family member, interacting with hPFTAIRE1.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CDK14
Pubmed	16941683:gr	Investigation of the Lith1 candidate genes ABCB11 and LXRA in human gallstone disease.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	NR1H3
Pubmed	20885946:gr	USP7/HAUSP promotes the sequence-specific DNA binding activity of p53.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	USP7
Pubmed	20682295:gr	Suppressed phosphorylation of collapsin response mediator protein-2 in the hippocampus of HCNP precursor transgenic mice.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	DPYSL2
Pubmed	22382891:gr	Newly diagnosed acute lymphoblastic leukemia in China (I): abnormal genetic patterns in 1346 childhood and adult cases and their comparison with the reports from Western countries.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	IKZF1
Pubmed	20593220	MGMT promoter hypermethylation is a frequent, early, and consistent event in astrocytoma progression, and not correlated with TP53 mutation.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	MGMT
Pubmed	18703490	CC-chemokine ligand 20/macrophage inflammatory protein-3¿ and CC-chemokine receptor 6 are overexpressed in myeloma microenvironment related to osteolytic bone lesions.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CCR6
Pubmed	20398922:gr	The in vivo pattern of binding of RAG1 and RAG2 to antigen receptor loci.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RAG1
Pubmed	21081841:gr	A single-chain triplebody with specificity for CD19 and CD33 mediates effective lysis of mixed lineage leukemia cells by dual targeting.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CD19
Pubmed	22790202	Differential involvement of RalA and RalB in colorectal cancer.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RALB
Pubmed	20607655	Expression of cannabinoid receptors in human kidney.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CNR1
Pubmed	20375239:gr	Runx2 deficiency in mice causes decreased thyroglobulin expression and hypothyroidism.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RUNX2
Pubmed	18212042:gr	Identification of a new site of sumoylation on Tel (ETV6) uncovers a PIAS-dependent mode of regulating Tel function.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	ETV6
Pubmed	19057839:gr	A novel mutation in the GATA3 gene of a Japanese patient with PTH-deficient hypoparathyroidism.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	GATA3
Pubmed	11934881	Cloning of the human claudin-2 5'-flanking region revealed a TATA-less promoter with conserved binding sites in mouse and human for caudal-related homeodomain proteins and hepatocyte nuclear factor-1alpha.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CLDN2
Pubmed	22634173	IFITM1 increases osteogenesis through Runx2 in human alveolar-derived bone marrow stromal cells.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RUNX2
Pubmed	21850017:gr	Cathelicidin antimicrobial peptide LL-37 in psoriasis enables keratinocyte reactivity against TLR9 ligands.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	TLR9
Pubmed	20696165	Tankyrase-1 assembly to large protein complexes blocks its telomeric function.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	TERF1
Pubmed	21693703	Cannabinoid receptor type 1 (CB1R) signaling regulates hepatic gluconeogenesis via induction of endoplasmic reticulum-bound transcription factor cAMP-responsive element-binding protein H (CREBH) in primary hepatocytes.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CNR1
Pubmed	20363215:gr	Functional characterization of gefitinib uptake in non-small cell lung cancer cell lines.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	POU2F2
Pubmed	18327405	C-reactive protein induces pro- and anti-inflammatory effects, including activation of the liver X receptor alpha, on human monocytes.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	NR1H3
Pubmed	25745109	Mapping and Quantitation of the Interaction between the Recombination Activating Gene Proteins RAG1 and RAG2.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RAG1
Pubmed	12529404:gr	Transcriptional coactivation of bone-specific transcription factor Cbfa1 by TAZ.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RUNX2
Pubmed	19074743:gr	Breathtaking TRP channels: TRPA1 and TRPV1 in airway chemosensation and reflex control.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	TRPV1
Pubmed	19954644:gr	[Effects of SHIP gene mutation on cell cycle related proteins and phosphorylated Akt in K562 cells].	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	INPP5D
Pubmed	19359154	Mechanisms controlling expression of the RAG locus during lymphocyte development.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RAG1
Pubmed	17846228	The TCL1 oncoprotein inhibits activation-induced cell death by impairing PKCtheta and ERK pathways.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	TCL1A
Pubmed	17932067:gr	Extent to which hairpin opening by the Artemis:DNA-PKcs complex can contribute to junctional diversity in V(D)J recombination.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	DCLRE1C
Pubmed	24413044	c-Src and Pyk2 protein tyrosine kinases play protective roles in early HIV-1 infection of CD4+ T-cell lines.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PTK2B
Pubmed	16030105	Genetic variants of DNA repair genes and prostate cancer: a population-based study.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	MGMT
Pubmed	19731825	[Expression of B lymphocyte stimulator and its receptors in multiple myeloma cells: a mechanism for the cell growth and survival].	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	TNFRSF13C
Pubmed	15144220	Human flavin-containing monooxygenase form 2 S-oxygenation: sulfenic acid formation from thioureas and oxidation of glutathione.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	FMO1
Pubmed	19812418:gr	Global analysis of transcriptional regulation by poly(ADP-ribose) polymerase-1 and poly(ADP-ribose) glycohydrolase in MCF-7 human breast cancer cells.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PARP1
Pubmed	26977884	PITPNC1 Recruits RAB1B to the Golgi Network to Drive Malignant Secretion.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PITPNC1
Pubmed	16556803	A voltage sensor-domain protein is a voltage-gated proton channel.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	HVCN1
Pubmed	26673720	Single molecule detection of PARP1 and PARP2 interaction with DNA strand breaks and their poly(ADP-ribosyl)ation using high-resolution AFM imaging.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PARP1
Pubmed	20015515	Selective alterations of the CB1 receptors and the fatty acid amide hydrolase in the ventral striatum of alcoholics and suicides.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CNR1
Pubmed	19725030:gr	Promoter variants of the cannabinoid receptor 1 gene (CNR1) in interaction with 5-HTTLPR affect the anxious phenotype.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CNR1
Pubmed	24409285	TLR9 and RIG-I signaling in human endocervical epithelial cells modulates inflammatory responses of macrophages and dendritic cells in vitro.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	TLR9
Pubmed	19700764:gr	GATA3 is selectively expressed in the trophectoderm of peri-implantation embryo and directly regulates Cdx2 gene expression.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	GATA3
Pubmed	24172113	Impulsivity, variation in the cannabinoid receptor (CNR1) and fatty acid amide hydrolase (FAAH) genes, and marijuana-related problems.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CNR1
Pubmed	9099734	Tyrosine phosphorylation of the related adhesion focal tyrosine kinase in megakaryocytes upon stem cell factor and phorbol myristate acetate stimulation and its association with paxillin.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PTK2B
Pubmed	26622166	Association of ZEB1 and TCF4 rs613872 changes with late onset Fuchs endothelial corneal dystrophy in patients from northern India.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	ZEB1
Pubmed	18438928	Runx2 is expressed in human glioma cells and mediates the expression of galectin-3.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RUNX2
Pubmed	11500085	Role of CD23 in astrocytes inflammatory reaction during HIV-1 related encephalitis.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	FCER2
Pubmed	19956841	Anti-tumor effect of apicidin on Ishikawa human endometrial cancer cells both in vitro and in vivo by blocking histone deacetylase 3 and 4.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	HDAC4
Pubmed	16600297:gr	Artemis phosphorylated by DNA-dependent protein kinase associates preferentially with discrete regions of chromatin.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	DCLRE1C
Pubmed	18501428:gr	Distinct effects of DNA-PKcs and Artemis inactivation on signal joint formation in vivo.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	DCLRE1C
Pubmed	18295595:gr	Icariin induces osteogenic differentiation in vitro in a BMP- and Runx2-dependent manner.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RUNX2
Pubmed	18533032	Meta-analysis of human cancer microarrays reveals GATA3 is integral to the estrogen receptor alpha pathway.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	GATA3
Pubmed	14606067:gr	Roles of PLC-gamma2 and PKCalpha in TPA-induced apoptosis of gastric cancer cells.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PLCG2
Pubmed	23090680:gr	PAX5/ETV6 alters the gene expression profile of precursor B cells with opposite dominant effect on endogenous PAX5.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	ETV6
Pubmed	17627939	Shedding of collagen XXIII is mediated by furin and depends on the plasma membrane microenvironment.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	COL23A1
Pubmed	19710703	Identification of a novel TEL-Lyn fusion gene in primary myelofibrosis.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	ETV6
Pubmed	20303589:gr	Effect of genetic deletion of the vanilloid receptor TRPV1 on the expression of Substance P in sensory neurons of mice with adjuvant-induced arthritis.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	TRPV1
Pubmed	12671055	Hypoxia-induced endocytosis of Na,K-ATPase in alveolar epithelial cells is mediated by mitochondrial reactive oxygen species and PKC-zeta.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	PRKCZ
Pubmed	9695962	Haemopoietic transformation by the TEL/ABL oncogene.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	ETV6
Pubmed	22544872:gr	Limiting multiple sclerosis related axonopathy by blocking Nogo receptor and CRMP-2 phosphorylation.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	DPYSL2
Pubmed	20185580:gr	Parabiotic heterogenetic pairing of Abcc6-/-/Rag1-/- mice and their wild-type counterparts halts ectopic mineralization in a murine model of pseudoxanthoma elasticum.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RAG1
Pubmed	17628006	Liver X receptor-alpha gene expression is positively regulated by thyroid hormone.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	NR1H3
Pubmed	22453241:gr	Phospholipid scramblase 1 regulates Toll-like receptor 9-mediated type I interferon production in plasmacytoid dendritic cells.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	TLR9
Pubmed	11241183	NCX1 Na/Ca exchanger splice variants in pancreatic islet cells.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	SLC8A1
Pubmed	20006705:gr	DeltaEF1 promotes breast cancer cell proliferation through down-regulating p21 expression.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	ZEB1
Pubmed	16081688:gr	MN1-TEL myeloid oncoprotein expressed in multipotent progenitors perturbs both myeloid and lymphoid growth and causes T-lymphoid tumors in mice.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	ETV6
Pubmed	23488608	The ETV6/RUNX1 fusion transcript is not detected in RNA isolated from neonatal dried blood spots from children later diagnosed with the corresponding leukemia.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	ETV6
Pubmed	14662334	Identification and activation of Src family kinases in primary megakaryocytes.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	FYN
Pubmed	22926037	Different expression and function of the endocannabinoid system in human epicardial adipose tissue in relation to heart disease.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	CNR1
Pubmed	23043354:gr	Exome sequencing: an efficient diagnostic tool for complex neurodegenerative disorders.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	SACS
Pubmed	24882577	Gene expression profiling identifies FYN as an important molecule in tamoxifen resistance and a predictor of early recurrence in patients treated with endocrine therapy.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	FYN
Pubmed	17379770:gr	Cbfb enhances the osteogenic differentiation of both human and mouse mesenchymal stem cells induced by Cbfa-1 via reducing its ubiquitination-mediated degradation.	GeneRIF	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	RUNX2
Pubmed	24470136	Ca(2+) -related signaling events influence TLR9-induced IL-10 secretion in human B cells.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	TLR9
Pubmed	18230619	Novel gating and sensitizing mechanism of capsaicin receptor (TRPV1): tonic inhibitory regulation of extracellular sodium through the external protonation sites on TRPV1.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	TRPV1
Pubmed	26261553	Lipoxin A4 promotes ABCA1 expression and cholesterol efflux through the LXR¿ signaling pathway in THP-1 macrophage-derived foam cells.	Pubmed	7.432E-3	1.000E0	1.138E-2	1.190E-1	1	2	NR1H3
