Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Pubmed	20621164	CB1 and CB2 cannabinoid receptor expression during development and in epileptogenic developmental pathologies.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CNR2
Pubmed	16026467	UMODL1/Olfactorin is an extracellular membrane-bound molecule with a restricted spatial expression in olfactory and vomeronasal neurons.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	UMODL1
Pubmed	12850144	NFATc1 with AP-3 site binding specificity mediates gene expression of prostate-specific-membrane-antigen.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	NFATC1
Pubmed	16291597:gr	Species- and cell type-specific interactions between CD47 and human SIRPalpha.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD47
Pubmed	17103120:gr	The levels of sCD30 and of sCD40L in a group of patients with systemic lupus erythematodes and their diagnostic value.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	20691261:gr	Role of IL-6 trans-signaling in CCl¿induced liver damage.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6R
Pubmed	11513873	The anti-apoptotic protein BAG-3 is overexpressed in pancreatic cancer and induced by heat stress in pancreatic cancer cell lines.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	BAG3
Pubmed	21450051	Cannabinoid receptor expression in HIV encephalitis and HIV-associated neuropathologic comorbidities.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CNR2
Pubmed	19011015:gr	Localization of a gene for keratoconus to a 5.6-Mb interval on 13q32.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	21645218:gr	Role of cannabinoid receptors in alcoholic hepatic injury: steatosis and fibrogenesis are increased in CB2 receptor-deficient mice and decreased in CB1 receptor knockouts.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CNR2
Pubmed	26563755	Rs12976445 Polymorphism is Associated with Risk of Diabetic Nephropathy Through Modulating Expression of MicroRNA-125 and Interleukin-6R.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6R
Pubmed	21164023:gr	¿-Adducin stimulates the thiazide-sensitive NaCl cotransporter.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	ADD3
Pubmed	23969235	Posttranscriptional regulation of SOD1 gene expression under oxidative stress: Potential role of ELAV proteins in sporadic ALS.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	21404710:gr	[Expressions of FHIT and PTEN and their significance in prostate cancer].	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	FHIT
Pubmed	26675069	Expression of DNAM-1 (CD226) on inflammatory monocytes.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD226
Pubmed	17043164:gr	Heterozygous CuZn superoxide dismutase deficiency produces a vascular phenotype with aging.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	22761857	Satellite cells derived from obese humans with type 2 diabetes and differentiated into myocytes in vitro exhibit abnormal response to IL-6.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6R
Pubmed	23131390:gr	A clinical-biological risk stratification model for resected gastric cancer: prognostic impact of Her2, Fhit, and APC expression status.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	FHIT
Pubmed	25747354	Activation of the GP130-STAT3 axis and its potential implications in nonalcoholic fatty liver disease.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6ST
Pubmed	14687897	Upregulation of CD40--CD40 ligand system in patients with diabetes mellitus.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	18091387	Low expression of FHIT and PTEN correlates with malignancy of gastric carcinomas: tissue-array findings.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	FHIT
Pubmed	20494466:gr	Augmented cannabinoid receptors expression in human aortic valve stenosis.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CNR2
Pubmed	20974296:gr	The CC homozygosis of the -174G>C IL-6 polymorphism predicts a lower efficacy of rituximab therapy in rheumatoid arthritis.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6R
Pubmed	11826760:gr	CD40 signaling and autoimmunity.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	19406470:gr	Comparative analysis of IL6 promoter and receptor polymorphisms in myelodysplasia and multiple myeloma.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6R
Pubmed	12377782:gr	Transcriptional regulation of human Rev-erbalpha gene expression by the orphan nuclear receptor retinoic acid-related orphan receptor alpha.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	RORA
Pubmed	8689688	LIM-kinase1 hemizygosity implicated in impaired visuospatial constructive cognition.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	LIMK1
Pubmed	16501042:gr	Signals from OX40 regulate nuclear factor of activated T cells c1 and T cell helper 2 lineage commitment.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	NFATC1
Pubmed	17512500	Extracellular signal-regulated kinase-2 phosphorylates RORalpha4 in vitro.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	RORA
Pubmed	14527405	Convergent mechanisms for recognition of divergent cytokines by the shared signaling receptor gp130.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6ST
Pubmed	26311851	CD47 Receptor Globally Regulates Metabolic Pathways That Control Resistance to Ionizing Radiation.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD47
Pubmed	26601952	Nuclear Factor of Activated T Cells-dependent Down-regulation of the Transcription Factor Glioma-associated Protein 1 (GLI1) Underlies the Growth Inhibitory Properties of Arachidonic Acid.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	NFATC1
Pubmed	17346257:gr	Ethnic differences in interleukin 6 (IL-6) and IL6 receptor genes in spontaneous preterm birth and effects on amniotic fluid protein levels.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6R
Pubmed	11879571:gr	In vivo roles of RORalpha and Sp4 in the regulation of murine prosaposin gene.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	RORA
Pubmed	22731751:gr	Analysis of the association between CD40 and CD40 ligand polymorphisms and systemic sclerosis.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	19191304	Current hypotheses for the underlying biology of amyotrophic lateral sclerosis.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	20621164:gr	CB1 and CB2 cannabinoid receptor expression during development and in epileptogenic developmental pathologies.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CNR2
Pubmed	15880047:gr	The CD154-CD40 T-cell co-stimulation pathway in liver ischemia and reperfusion inflammatory responses.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	18334481	Isolated cytochrome c oxidase deficiency in G93A SOD1 mice overexpressing CCS protein.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	15808676:gr	Role of CD40-CD154 pathway in the rejection of concordant and discordant xenogeneic islets.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	15473258:gr	Modulation of 3-hydroxy-3-methylglutaryl-CoA reductase gene expression by CuZn superoxide dismutase in human fibroblasts and HepG2 cells.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	21685375	Tumor suppressor genes FHIT and WWOX are deleted in primary effusion lymphoma (PEL) cell lines.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	FHIT
Pubmed	10647992	CD40-CD40 ligand.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	19917371:gr	Lack of association of polymorphisms 239+34A/C in the SOD1 gene and 47C/T in the SOD2 gene with delayed graft function and acute and chronic rejection of kidney allografts.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	24002644	Synthetic lethal targeting of superoxide dismutase 1 selectively kills RAD54B-deficient colorectal cancer cells.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	17150957:gr	Functional architecture of atrophins.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	RERE
Pubmed	17469116:gr	Pathological TDP-43 distinguishes sporadic amyotrophic lateral sclerosis from amyotrophic lateral sclerosis with SOD1 mutations.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	25908445	The superoxide dismutase 1 3'UTR maintains high expression of the SOD1 gene in cancer cells: The involvement of the RNA-binding protein AUF-1.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	16513293	NFATc1 regulation of the human beta3 integrin promoter in osteoclast differentiation.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	NFATC1
Pubmed	26363554	TRIM39 negatively regulates the NF¿B-mediated signaling pathway through stabilization of Cactin.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	TRIM39
Pubmed	26701229	Association of autophagy related gene polymorphisms with neutrophilic airway inflammation in adult asthma.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	ATG7
Pubmed	11889469:gr	Mutant SOD1 causes motor neuron disease independent of copper chaperone-mediated copper loading.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	12460235	Significance of chemokines and soluble CD40 ligand in patients with autoimmune thrombocytopenic purpura.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	24942731	Targeting CB2-GPR55 receptor heteromers modulates cancer cell signaling.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CNR2
Pubmed	23289765:gr	CD40 ligand and interferon-¿ induce an antimicrobial response against Mycobacterium tuberculosis in human monocytes.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	23209436	Initiation of genome instability and preneoplastic processes through loss of Fhit expression.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	FHIT
Pubmed	16005359:gr	Increased gene expression of antioxidant enzymes in KKAy diabetic mice but not in STZ diabetic mice.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	11053433	Transcriptional regulation of apolipoprotein C-III gene expression by the orphan nuclear receptor RORalpha.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	RORA
Pubmed	25058889	HMGB1-Mediated Early Loss of Transplanted Islets Is Prevented by Anti-IL-6R Antibody in Mice.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6R
Pubmed	12511587:gr	Inhibition of skin tumor growth and angiogenesis in vivo by activation of cannabinoid receptors.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CNR2
Pubmed	17453634:gr	An epigenetic analysis of SOD1 and VEGF in ALS.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	19418484	TRAIL-induced apoptosis of FHIT-negative lung cancer cells is inhibited by FHIT re-expression.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	FHIT
Pubmed	26406001	Quantitative detection of methylation of FHIT and BRCA1 promoters in the serum of ductal breast cancer patients.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	FHIT
Pubmed	15193434	Overexpressed mutant G93A superoxide dismutase protects calcineurin from inactivation.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	24304721	Phosphatidylinositol 3-Kinase dependent upregulation of the epidermal growth factor receptor upon Flotillin-1 depletion in breast cancer cells.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	FLOT1
Pubmed	19144568	Neuronal regulation of immune responses in the central nervous system.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD47
Pubmed	24840181	Staphylococcus aureus proteins SSL6 and SElX interact with neutrophil receptors as identified using secretome phage display.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD47
Pubmed	20846521:gr	Impact of residual renal function and HCV seropositivity on plasma CD40/CD40L system and oxidative status in haemodialysis patients.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	17348444	Expression of PTEN and FHIT is involved in regulating the balance between apoptosis and proliferation in lung carcinomas.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	FHIT
Pubmed	19541004	Soluble CD40 ligand induces human coronary artery smooth muscle cells proliferation and migration.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	19741096:gr	Mitochondrial ubiquitin ligase MITOL ubiquitinates mutant SOD1 and attenuates mutant SOD1-induced reactive oxygen species generation.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	19204004:gr	Expression of the P2X7 receptor increases the Ca2+ content of the endoplasmic reticulum, activates NFATc1, and protects from apoptosis.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	NFATC1
Pubmed	22215724:gr	Activated CD47 promotes pulmonary arterial hypertension through targeting caveolin-1.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD47
Pubmed	17336361	Preventing HIV-1 Tat-induced neuronal apoptosis using antioxidant enzymes: mechanistic and therapeutic implications.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	18292582	IL-4 is a critical determinant in the generation of allergic inflammation initiated by a constitutively active Stat6.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6ST
Pubmed	19282610:gr	Effect of cilostazol treatment on adiponectin and soluble CD40 ligand levels in diabetic patients with peripheral arterial occlusion disease.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	19880378:gr	Role of N-glycans in maintaining the activity of protein O-mannosyltransferases POMT1 and POMT2.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	POMT1
Pubmed	19859083	Nef, macrophages and B cells: a highway for evasion.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	14551146:gr	Protein 4.2 is critical to CD47-membrane skeleton attachment in human red cells.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD47
Pubmed	11788602	Molecular cloning and expression of human chondroitin N-acetylgalactosaminyltransferase: the key enzyme for chain initiation and elongation of chondroitin/dermatan sulfate on the protein linkage region tetrasaccharide shared by heparin/heparan sulfate.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CSGALNACT1
Pubmed	21220115	Structural snapshots of full-length Jak1, a transmembrane gp130/IL-6/IL-6R¿ cytokine receptor complex, and the receptor-Jak1 holocomplex.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6ST
Pubmed	9370309	Cloning and characterization of hcKrox, a transcriptional regulator of extracellular matrix gene expression.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	ZBTB7B
Pubmed	20382701:gr	Lack of glycoprotein 130/signal transducer and activator of transcription 3-mediated signaling in hepatocytes enhances chronic liver injury and fibrosis progression in a model of sclerosing cholangitis.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6ST
Pubmed	16636013:gr	LFA-1-dependent lipid raft recruitment of DNAM-1 (CD226) in CD4+ T cell.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD226
Pubmed	15273322	Functional analysis of mRNA scavenger decapping enzymes.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	DCP2
Pubmed	24418477	Human CD19 and CD40L deficiencies impair antibody selection and differentially affect somatic hypermutation.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	21148038:gr	Retinoic acid-induced CCR9 expression requires transient TCR stimulation and cooperativity between NFATc2 and the retinoic acid receptor/retinoid X receptor complex.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	NFATC1
Pubmed	15816827	Global gene expression analysis of keloid fibroblasts in response to electron beam irradiation reveals the involvement of interleukin-6 pathway.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6R
Pubmed	23748413	Abnormal expression of chondroitin sulphate N-acetylgalactosaminyltransferase 1 and Hapln-1 in cartilage with Kashin-Beck disease and primary osteoarthritis.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CSGALNACT1
Pubmed	16698048	Molecular genetic alterations of FHIT and p53 genes in benign and malignant thyroid gland lesions.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	FHIT
Pubmed	11306274	Integrin-associated protein (CD47) and its ligands.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD47
Pubmed	15963851	Expression of adducin genes during erythropoiesis: a novel erythroid promoter for ADD2.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	ADD3
Pubmed	18275062:gr	Revisiting ankyrin-InsP3 receptor interactions: ankyrin-B associates with the cytoplasmic N-terminus of the InsP3 receptor.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	ITPR3
Pubmed	16288203	The N-terminus of rodent and human MAD1 confers species-specific stringency to spindle assembly checkpoint.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	MAD1L1
Pubmed	23064789	Expression of flotillins in the human placenta: potential implications for placental transcytosis.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	FLOT1
Pubmed	24039784	Protein kinase C beta mediates CD40 ligand-induced adhesion of monocytes to endothelial cells.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	19460777	Regulation of protease-activated receptor-1 by vasodilatory prostaglandins via NFAT.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	NFATC1
Pubmed	20438838:gr	Inactivation of IL-6 and soluble IL-6 receptor by neutrophil derived serine proteases in cystic fibrosis.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6R
Pubmed	18775420:gr	Role of sex and time of blood sampling in SOD1 and SOD2 expression variability.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	23078005:gr	Comparative analysis of IL6 and IL6 receptor gene polymorphisms in mastocytosis.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6R
Pubmed	19755790:gr	CD40 ligand and MCP-1 as predictors of cardiovascular events in diabetic patients with stroke.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	17885208:gr	NFATc1 induces osteoclast fusion via up-regulation of Atp6v0d2 and the dendritic cell-specific transmembrane protein (DC-STAMP).	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	NFATC1
Pubmed	22709542:gr	Recombinant mitochondrial transcription factor A protein inhibits nuclear factor of activated T cells signaling and attenuates pathological hypertrophy of cardiac myocytes.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	NFATC1
Pubmed	17042716:gr	RGS12 is essential for RANKL-evoked signaling for terminal differentiation of osteoclasts in vitro.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	RGS12
Pubmed	20339559:gr	Loss of ALS2/Alsin exacerbates motor dysfunction in a SOD1-expressing mouse ALS model by disturbing endolysosomal trafficking.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	20439490:gr	Mitotic raptor promotes mTORC1 activity, G(2)/M cell cycle progression, and internal ribosome entry site-mediated mRNA translation.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	RPTOR
Pubmed	8617933	Cross-linking of the CD40 ligand on human CD4+ T lymphocytes generates a costimulatory signal that up-regulates IL-4 synthesis.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	23184643:gr	Membrane microdomain organization, calcium signal, and NFAT activation as an important axis in polarized Th cell function.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	NFATC1
Pubmed	19224688:gr	[Expression of hTERT and Mad1 in lung cancer in Gejiu and Xuanwei of Yunnan Province].	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	MAD1L1
Pubmed	19902052:gr	Expression and activity of superoxide dismutase isoenzymes in colorectal cancer.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	21472504:gr	Alterations in the expression of genes related to NF-¿B signaling in liver and kidney of CuZnSOD-deficient mice.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	15998374	Concordant loss of fragile gene expression early in breast cancer development.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	FHIT
Pubmed	20813840:gr	Tyr-167/Trp-168 in type 1/3 inositol 1,4,5-trisphosphate receptor mediates functional coupling between ligand binding and channel opening.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	ITPR3
Pubmed	20202083	DJ-1 forms complexes with mutant SOD1 and ameliorates its toxicity.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	20006362	Enhanced levels of soluble CD40 ligand and C-reactive protein in a total of 312 patients with metabolic syndrome.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	19593442:gr	Mutant glycyl-tRNA synthetase (Gars) ameliorates SOD1(G93A) motor neuron degeneration phenotype but has little affect on Loa dynein heavy chain mutant mice.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	15885854:gr	CD40-CD40L interactions promote neuronal death in a model of neurodegeneration due to mild impairment of oxidative metabolism.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	9689122	The hereditary renal cell carcinoma 3;8 translocation fuses FHIT to a patched-related gene, TRC8.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	FHIT
Pubmed	16145674:gr	Differential expression of regulator of G-protein signaling R12 subfamily members during mouse development.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	RGS12
Pubmed	26159920	BAG3 affects the nucleocytoplasmic shuttling of HSF1 upon heat stress.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	BAG3
Pubmed	18799087:gr	Inhibitory effect of synthetic cannabinoids on cytokine production in rheumatoid fibroblast-like synoviocytes.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CNR2
Pubmed	24167781	Analysis of close associations of uropod-associated proteins in human T-cells using the proximity ligation assay.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	FLOT1
Pubmed	20810786	Adducins regulate remodeling of apical junctions in human epithelial cells.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	ADD3
Pubmed	22031296:gr	DHHC-7 and -21 are palmitoylacyltransferases for sex steroid receptors.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	ZDHHC7
Pubmed	15067060:gr	Differential requirement for the CD40-CD154 costimulatory pathway during Th cell priming by CD8 alpha+ and CD8 alpha- murine dendritic cell subsets.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	8294396	Rh-related antigen CD47 is the signal-transducer integrin-associated protein.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD47
Pubmed	18483286:gr	The cannabinoid receptors are required for ultraviolet-induced inflammation and skin cancer development.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CNR2
Pubmed	23498798:gr	Induction of CD4+CD25+ T cells and control of cardiac allograft rejection by CD40/CD40L costimulatory pathway blockade in mice.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD40LG
Pubmed	12553038	Expression of IL-6 receptor in pancreatic cancer: involvement in VEGF induction.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	IL6R
Pubmed	15136589:gr	DNAM-1 and PVR regulate monocyte migration through endothelial junctions.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD226
Pubmed	21420488:gr	Knockout of SOD1 promotes conversion of selenocysteine to dehydroalanine in murine hepatic GPX1 protein.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	11937624	Ku86 autoantigen related protein-1 transcription initiates from a CpG island and is induced by p53 through a nearby p53 response element.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	PECR
Pubmed	17363705:gr	Targeting CD47: NO limit on therapeutic potential.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD47
Pubmed	18219441:gr	A functional SNP in the NKX2.5-binding site of ITPR3 promoter is associated with susceptibility to systemic lupus erythematosus in Japanese population.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	ITPR3
Pubmed	26637092	[The level of superoxide dismutase expression in primary and metastatic colorectal cancer cells in hypoxia and tissue normoxia].	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	17922653:gr	Transcription factors NFAT2 and Egr1 cooperatively regulate the maturation of T-lymphoma in vitro.	GeneRIF	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	NFATC1
Pubmed	24726056	Efficacy of anti-CD47 antibody-mediated phagocytosis with macrophages against primary effusion lymphoma.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	CD47
Pubmed	18624915	Over-expression of Hsp27 does not influence disease in the mutant SOD1(G93A) mouse model of amyotrophic lateral sclerosis.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	23983584	Flotillin-2 expression in the human gut: from a cell model to human tissue in health and inflammatory bowel diseases.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	FLOT1
Pubmed	8871567	Cloning and characterization of the genomic DNA of the human MSSP genes.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	RBMS1
Pubmed	24040091	Early changes of neuromuscular transmission in the SOD1(G93A) mice model of ALS start long before motor symptoms onset.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	SOD1
Pubmed	12771951	Genome-wide comparison of human keratinocyte and squamous cell carcinoma responses to UVB irradiation: implications for skin and epithelial cancer.	Pubmed	2.622E-3	1.000E0	3.797E-3	3.622E-2	1	2	PUM1
